id;1 wspol.;2 wspol.;3 wspol.;4 wspol.;5 wspol.;6 wspol.;7 wspol.;8 wspol.;9 wspol.;10 wspol.;11 wspol.;l. obliczen;typ punktu;CId;
386;0.371834;0.0285872;0.00959571;0.0839624;0.00279875;0.199911;0.799642;0.0398462;0.124744;0.0235894;0.395823;2284;1;36;
387;0.194114;0.0114389;0.00415958;0.043329;0.00147319;0.277305;0.918574;0.0173195;0.0530347;0.0124787;0.190648;2284;1;60;
388;0.609896;0.0132215;0.031561;0.0767701;0.00319875;0.2559;0.639751;0.0426842;0.121979;0.0336935;0.35826;2284;-1;-1;
389;0.0802341;0.00414396;0.0043203;0.022924;0.000828791;0.335043;0.934595;0.00880106;0.0271561;0.00520199;0.0802341;2284;0;73;
390;0.231634;0.0169865;0.0074123;0.0617692;0.002409;0.308846;0.864769;0.0308321;0.106552;0.02409;0.293404;2284;1;49;
391;0.394271;0.0115306;0.0182258;0.0929885;0.00249209;0.223172;0.781104;0.0371471;0.121257;0.0319881;0.397991;2284;1;36;
392;0.163238;0.00460752;0.00645053;0.0342273;0.00103998;0.355437;0.90834;0.0131564;0.0410727;0.00987326;0.136909;2284;1;76;
393;0.231937;0.0173953;0.000341084;0.0716277;0.00252403;0.306976;0.852711;0.0339652;0.113581;0.0191007;0.32403;2284;1;49;
394;0.190722;0.0087245;0.00486949;0.0568107;0.00186664;0.284054;0.91303;0.020249;0.0647236;0.0148114;0.202895;2284;1;60;
395;0.196342;0.0095071;0.00496023;0.0558026;0.00190142;0.289347;0.909375;0.0206263;0.064483;0.015294;0.206676;2284;1;60;
396;0.0489906;0.0101901;0.00235155;0.015677;0.000489906;0.31354;0.94062;0.00973346;0.036645;0.00607484;0.112678;2284;-1;-1;
397;0.485123;0.0201874;0.0153361;0.131453;0.00297333;0.312982;0.71986;0.0313968;0.0913909;0.0231607;0.347411;2284;1;77;
398;0.41888;0.0203675;0.0188304;0.176775;0.00453466;0.384293;0.653299;0.038437;0.117978;0.0215204;0.449623;2284;-1;-1;
399;0.487511;0.0201567;0.0153128;0.131253;0.00296881;0.312507;0.718766;0.0313491;0.091252;0.0231255;0.346883;2284;0;77;
400;0.254628;0.00920577;0.00959751;0.084223;0.00166487;0.117521;0.920577;0.0196279;0.0646363;0.013319;0.248752;2284;1;78;
401;0.481089;0.0227286;0.0185617;0.106067;0.00284107;0.189405;0.719739;0.0378583;0.118946;0.0215922;0.431843;2284;1;79;
402;0.0761552;0.00456931;0.00414623;0.0245389;0.000795399;0.346929;0.930786;0.00844646;0.026062;0.00516163;0.0778475;2284;1;73;
403;0.114513;0.00436957;0.00738307;0.0406822;0.00138621;0.376687;0.90405;0.0150238;0.0498734;0.00919117;0.152182;2284;1;17;
404;0.254628;0.00920577;0.00959751;0.084223;0.00166487;0.117521;0.920577;0.0196279;0.0646363;0.013319;0.248752;2284;1;78;
405;0.481089;0.0227286;0.0185617;0.106067;0.00284107;0.189405;0.719739;0.0378583;0.118946;0.0215922;0.431843;2284;1;79;
406;0.421556;0.0339183;0.0116291;0.121137;0.0109508;0.242274;0.726821;0.0484111;0.16087;0.0290728;0.436093;2284;1;36;
407;0.382795;0.0195303;0.0191397;0.101558;0.00976517;0.195303;0.781214;0.0390216;0.129291;0.0308579;0.417949;2284;1;36;
408;0.128736;0.00747502;0.00498335;0.0456807;0.00197257;0.394515;0.872086;0.0206518;0.0741273;0.0118354;0.242938;2284;-1;-1;
409;0.275189;0.00837532;0.0117254;0.0789673;0.00167506;0.239295;0.885391;0.0239367;0.0794459;0.0217758;0.263224;2284;1;80;
410;0.305673;0.0071923;0.0146843;0.071923;0.00224759;0.299679;0.839102;0.029902;0.0940993;0.0182804;0.311666;2284;1;49;
411;0.46771;0.0236217;0.0113384;0.10866;0.00486608;0.283461;0.661408;0.0471395;0.157793;0.0245666;0.472435;2284;1;10;
412;0.077681;0.00388405;0.00432542;0.0247167;0.000732673;0.158893;0.97984;0.0088115;0.0291304;0.00529643;0.0838602;2284;0;19;
413;0.0784479;0.00418983;0.00436812;0.0258521;0.000757735;0.151547;0.980599;0.00889849;0.0293288;0.00534872;0.0873624;2284;-1;-1;
414;0.228675;0.00668766;0.0105708;0.0474608;0.00135911;0.388316;0.862924;0.0215213;0.0677395;0.0110023;0.211416;2284;0;53;
415;0.56074;0.0227943;0.0223384;0.100295;0.00405738;0.227943;0.63824;0.0455977;0.145428;0.020059;0.43765;2284;1;67;
416;0.56074;0.0227943;0.0223384;0.100295;0.00405738;0.227943;0.63824;0.0455977;0.145428;0.020059;0.43765;2284;1;67;
417;0.424994;0.00991652;0.0173539;0.0672907;0.00262079;0.354161;0.743739;0.0353311;0.10554;0.0233747;0.35062;2284;1;81;
418;0.0699728;0.00699728;0.00230048;0.0182121;0.00103521;0.172536;0.977702;0.00955369;0.0312481;0.00565534;0.0891435;2284;1;19;
419;0.0897794;0.00754147;0.00430941;0.0359118;0.00107735;0.341162;0.897794;0.0178068;0.0667959;0.0132873;0.251382;2284;1;82;
420;0.113743;0.00568717;0.00619269;0.0328592;0.0010616;0.265401;0.947861;0.0126217;0.0423378;0.00720375;0.12259;2284;1;2;
421;0.0435949;0.00257606;0.00323659;0.011229;0.00046237;0.151922;0.984189;0.00655377;0.0206085;0.00330265;0.0759609;2284;0;19;
422;0.113743;0.00568717;0.00619269;0.0328592;0.0010616;0.265401;0.947861;0.0126217;0.0423378;0.00720375;0.12259;2284;1;2;
423;0.214307;0.0106071;0.0125554;0.0757653;0.00203484;0.194825;0.93083;0.0216559;0.0712194;0.0125554;0.194825;2284;0;55;
424;0.0779932;0.00521415;0.00359295;0.0692299;0.000753642;0.262899;0.955198;0.00876153;0.0286559;0.00499507;0.0814985;2284;1;42;
425;0.42106;0.0135826;0.0173178;0.0679128;0.00200343;0.203738;0.814954;0.033936;0.103228;0.0203738;0.315795;2284;-1;-1;
426;0.25518;0.0175624;0.00540381;0.0630445;0.00234165;0.150106;0.900635;0.0299221;0.0960677;0.0144102;0.294207;2284;1;56;
427;0.386258;0.0418864;0;0.130425;0.00406323;0.30098;0.702287;0.0500379;0.165539;0.0260849;0.466519;2284;-1;-1;
428;0.126034;0.00880721;0.00197403;0.044036;0.00145774;0.212588;0.956645;0.0151605;0.0481359;0.0094146;0.138182;2284;1;83;
429;0.146846;0.00800977;0.00684168;0.0550672;0.00153521;0.433863;0.867725;0.016657;0.0552341;0.00884412;0.175214;2284;1;32;
430;0.148994;0.00958874;0.00545821;0.0752348;0.00162271;0.162271;0.958874;0.0147903;0.0489763;0.00944122;0.15342;2284;1;50;
431;0.141893;0.00810818;0.00427932;0.0720727;0.0016892;0.337841;0.878386;0.0224236;0.0801809;0.0117118;0.286038;2284;-1;-1;
432;0.138185;0.00376869;0.00847956;0.0392572;0.00130334;0.392572;0.895065;0.0156762;0.0532328;0.00847956;0.144467;2284;1;17;
433;0.557048;0.0160362;0.0232103;0.113942;0.00341825;0.211003;0.67521;0.0422259;0.125758;0.0227883;0.396686;2284;1;67;
434;0.2049;0.0174848;0;0.0655679;0.00210364;0.491759;0.792278;0.0272243;0.0907022;0.016392;0.273199;2284;1;84;
435;0.123619;0.00772621;0.00643851;0.0296171;0.00101728;0.360556;0.914268;0.0128731;0.0450695;0.0073399;0.124907;2284;0;57;
436;0.328634;0.00885883;0.0145742;0.0628691;0.00225757;0.400076;0.800152;0.0285254;0.0865879;0.0265765;0.280053;2284;-1;-1;
437;0.494129;0.0161795;0.0179286;0.100575;0.00384809;0.26237;0.699652;0.0436758;0.13512;0.0349826;0.406673;2284;1;67;
438;0.0728484;0.00473954;0.00210646;0.0298415;0.000667046;0.140431;0.983015;0.00875586;0.0287005;0.00535392;0.0825031;2284;1;9;
439;0.0775115;0.00529347;0.0021741;0.0321389;0.000737305;0.132337;0.983073;0.00942994;0.0310046;0.00586063;0.0888547;2284;1;9;
440;0.276253;0.0160227;0.00607757;0.0524881;0.00221002;0.248628;0.88401;0.0275535;0.0864672;0.0151939;0.26244;2284;1;80;
441;0.107509;0.010909;0;0.0885369;0.00196046;0.332013;0.916989;0.0158054;0.0547032;0.0113833;0.161264;2284;-1;-1;
442;0.425329;0.0289997;0.0140165;0.106332;0.00473662;0.241664;0.724992;0.0482748;0.162398;0.0236831;0.439829;2284;1;36;
443;0.425329;0.0289997;0.0140165;0.106332;0.00473662;0.241664;0.724992;0.0482748;0.162398;0.0236831;0.439829;2284;1;36;
444;0.252111;0.0156483;0.00753434;0.0724456;0.00281089;0.202848;0.898326;0.0289087;0.0947589;0.0173869;0.269498;2284;1;25;
445;0.0870764;0.00784833;0.00263521;0.0263521;0.00127177;0.229148;0.962423;0.0114162;0.0367783;0.00698903;0.106554;2284;1;85;
446;0.252111;0.0156483;0.00753434;0.0724456;0.00281089;0.202848;0.898326;0.0289087;0.0947589;0.0173869;0.269498;2284;1;25;
447;0.423157;0.0113927;0.0219716;0.109858;0.00427225;0.203441;0.773075;0.0406393;0.132236;0.0256335;0.386537;2284;0;36;
448;0.152626;0.00823375;0.00281153;0.060247;0.00174716;0.421729;0.86354;0.02001;0.0666733;0.0114469;0.210864;2284;-1;-1;
449;0.114563;0.0106056;0.00249543;0.0385658;0.001191;0.124772;0.975488;0.0113542;0.0389061;0.00725944;0.128175;2284;0;47;
450;0.070133;0.00310716;0.0018643;0.0168674;0.000648065;0.40837;0.905515;0.00884564;0.0290297;0.00514901;0.0843372;2284;-1;-1;
451;0.202302;0.0195326;0;0.0325543;0.00151145;0.558074;0.767351;0.0231461;0.0760375;0.0127892;0.225555;2284;-1;-1;
452;0.0637063;0.00583975;0.0018581;0.0159266;0.000570703;0.199082;0.975503;0.00662214;0.0215009;0.00351712;0.0623791;2284;0;33;
453;0.0637849;0.00594207;0.00181283;0.0154427;0.000563993;0.20814;0.973559;0.00669943;0.021754;0.00355853;0.0631135;2284;1;33;
454;0.139402;0.00454231;0.0054821;0.02976;0.00104943;0.391578;0.892799;0.0156161;0.0498088;0.0213019;0.16133;2284;0;17;
455;0.218068;0.0118946;0.0099122;0.0506623;0.00156392;0.352434;0.881084;0.0220073;0.0746719;0.0136568;0.207055;2284;1;62;
456;0.218068;0.0118946;0.0099122;0.0506623;0.00156392;0.352434;0.881084;0.0220073;0.0746719;0.0136568;0.207055;2284;1;62;
457;0.218068;0.0118946;0.0099122;0.0506623;0.00156392;0.352434;0.881084;0.0220073;0.0746719;0.0136568;0.207055;2284;1;62;
458;0.400821;0.0408064;0.000482916;0.106242;0.00338042;0.241458;0.676083;0.0481323;0.160328;0.0280092;0.531208;2284;1;5;
459;0.261623;0.0144344;0.00902148;0.0842005;0.00198473;0.300716;0.842005;0.0299634;0.100138;0.020148;0.336802;2284;1;49;
460;0.0444322;0.0027853;0.00179055;0.0570324;0.000450954;0.15916;0.981487;0.00659719;0.0209561;0.00378005;0.0749379;2284;-1;-1;
461;0.295693;0.011883;0.0107776;0.0607967;0.0029293;0.221079;0.884316;0.0275962;0.0798648;0.0138174;0.265295;2284;1;80;
462;0.204128;0.00462177;0.00834485;0.0962868;0.00123247;0.282441;0.911515;0.0128074;0.0382579;0.0107841;0.19129;2284;-1;-1;
463;0.267733;0.00939914;0.0168045;0.0797503;0.0022501;0.25634;0.854467;0.0284139;0.0888646;0.0153804;0.341787;2284;0;49;
464;0.262773;0.0143609;0.0143609;0.0733321;0.00226107;0.213885;0.886096;0.0304909;0.0941095;0.0140553;0.290273;2284;1;25;
465;0.166075;0.00941661;0.00291059;0.0496512;0.00148954;0.342422;0.907418;0.0171279;0.0537603;0.0104439;0.160938;2284;1;13;
466;0.295693;0.011883;0.0107776;0.0607967;0.0029293;0.221079;0.884316;0.0275962;0.0798648;0.0138174;0.265295;2284;1;80;
467;0.23718;0.00988251;0.0116614;0.027671;0.00144285;0.454595;0.830131;0.0197255;0.0577138;0.0134402;0.207533;2284;1;75;
468;0.29796;0.0215193;0.00289683;0.0579367;0.00306237;0.206917;0.827667;0.0412716;0.137393;0.0335205;0.39728;2284;1;36;
469;0.29796;0.0215193;0.00289683;0.0579367;0.00306237;0.206917;0.827667;0.0412716;0.137393;0.0335205;0.39728;2284;1;36;
470;0.162072;0.00907602;0.00669896;0.0345753;0.00172877;0.324143;0.907602;0.021562;0.0715277;0.0138301;0.194486;2284;0;88;
471;0.231218;0.0183047;0.00192681;0.0513817;0.00244063;0.289022;0.867066;0.0320236;0.107902;0.0224795;0.30829;2284;1;49;
472;0.168099;0.0105509;0.0025036;0.0357657;0.00150216;0.447071;0.858376;0.0178489;0.0561521;0.0100144;0.173464;2284;1;32;
473;0.38438;0.0226923;0.0166719;0.0833595;0.010281;0.277865;0.740973;0.0462182;0.147268;0.0277865;0.439953;2284;0;36;
474;0.511668;0.0153953;0.0203761;0.0905607;0.00371299;0.271682;0.679205;0.045226;0.133124;0.029885;0.416579;2284;1;67;
475;0.511668;0.0153953;0.0203761;0.0905607;0.00371299;0.271682;0.679205;0.045226;0.133124;0.029885;0.416579;2284;1;67;
476;0.428348;0.0381334;0.0109699;0.0888038;0.00386558;0.261188;0.679088;0.0520704;0.16716;0.0271635;0.496257;2284;1;86;
477;0.428348;0.0381334;0.0109699;0.0888038;0.00386558;0.261188;0.679088;0.0520704;0.16716;0.0271635;0.496257;2284;1;86;
478;0.457513;0.0169449;0.0173686;0.0931971;0.00355844;0.296536;0.72016;0.0422946;0.130476;0.0283828;0.39397;2284;1;71;
479;0.238916;0.0222247;0.0030559;0.0638962;0.0023336;0.333371;0.861209;0.0277226;0.0944552;0.0133348;0.275031;2284;0;53;
480;0.0839126;0.00788577;0.001011;0.0262859;0.000818906;0.454948;0.879566;0.0100928;0.0351826;0.00535828;0.1011;2284;0;105;
481;0.196135;0.00472178;0.00817231;0.0599302;0.00108964;0.363214;0.889873;0.0181098;0.0568429;0.00980677;0.174343;2284;0;13;
482;0.22346;0.0125696;0.00642448;0.0614515;0.00262566;0.44692;0.810043;0.0278264;0.0896634;0.0136869;0.284912;2284;1;41;
483;0.125681;0.00680155;0.00458365;0.0332684;0.00115331;0.473151;0.857586;0.0147564;0.0492373;0.00798443;0.144903;2284;-1;-1;
484;0.376281;0.0362344;0.0106845;0.120781;0.00274081;0.232272;0.696816;0.0463151;0.156551;0.0260145;0.524935;2284;1;5;
485;0.0625696;0.00625696;0.00204309;0.0146847;0.000498003;0.223463;0.970468;0.00637189;0.0207501;0.00306464;0.0600158;2284;0;33;
486;0.376281;0.0362344;0.0106845;0.120781;0.00274081;0.232272;0.696816;0.0463151;0.156551;0.0260145;0.524935;2284;1;5;
487;0.477147;0.0408983;0.00247868;0.0991474;0.00241672;0.247868;0.557704;0.0617316;0.210688;0.0291245;0.582491;2284;1;87;
488;0.367955;0.0172621;0.0218047;0.0817678;0.00713197;0.227133;0.772251;0.0453175;0.149908;0.0476979;0.427009;2284;-1;-1;
489;0.0970048;0.00970048;0.00253056;0.0274144;0.000917328;0.126528;0.980592;0.0105419;0.0366931;0.00569376;0.103331;2284;1;31;
490;0.13159;0.00749759;0.00780362;0.0306024;0.00645711;0.244819;0.948675;0.0152691;0.0463627;0.0179024;0.137711;2284;1;2;
491;0.0722549;0.0038536;0.00256906;0.0224793;0.000674379;0.168595;0.979456;0.00801548;0.026654;0.00497756;0.0754662;2284;1;19;
492;0.070299;0.00367117;0.00242141;0.0210897;0.000656124;0.187464;0.976375;0.0077985;0.0258544;0.00476471;0.0734234;2284;1;15;
493;0.102652;0.00946009;0.000402557;0.0261662;0.000684347;0.362301;0.885625;0.0199688;0.0784986;0.0124793;0.257636;2284;0;82;
494;0.240584;0.0223399;0.000687382;0.0721751;0.00226836;0.274953;0.859228;0.0342729;0.119261;0.0230273;0.326506;2284;1;27;
495;0.12436;0.00813632;0.00370434;0.0423353;0.00115099;0.238136;0.952545;0.0132311;0.0437906;0.00701179;0.128329;2284;1;2;
496;0.460083;0.0148162;0.0214446;0.0818792;0.0027683;0.194951;0.740812;0.0389355;0.121259;0.0241739;0.421093;2284;0;79;
497;0.11394;0.0109641;0.0046221;0.0311723;0.00081693;0.279476;0.945918;0.0107319;0.0331071;0.00612697;0.108566;2284;0;4;
498;0.240584;0.0223399;0.000687382;0.0721751;0.00226836;0.274953;0.859228;0.0342729;0.119261;0.0230273;0.326506;2284;1;27;
499;0.252975;0.0231291;0.000722786;0.0758925;0.00242133;0.325254;0.831204;0.0360309;0.125403;0.0242133;0.339709;2284;0;92;
500;0.0854258;0.00432824;0.00546725;0.0296143;0.000831477;0.250582;0.956768;0.0113582;0.0378151;0.00797307;0.109345;2284;-1;-1;
501;0.45265;0.0380524;0.00198967;0.0795868;0.00387985;0.198967;0.696384;0.0496422;0.16365;0.0268605;0.482495;2284;-1;-1;
502;0.147227;0.0181404;0.00262905;0.105162;0.00127947;0.192797;0.946456;0.0175094;0.0590659;0.00858822;0.173517;2284;1;55;
503;0.279465;0.0311404;0.00319388;0.0798471;0.00371289;0.399236;0.758548;0.0397479;0.13574;0.0187641;0.399236;2284;-1;-1;
504;0.173846;0.0115114;0.00446361;0.070478;0.00180894;0.375883;0.869229;0.0234128;0.0791703;0.0119813;0.246673;2284;1;6;
505;0.197453;0.0137964;0.00303775;0.0632864;0.00172139;0.27846;0.886009;0.0252133;0.0845506;0.0154419;0.293649;2284;1;0;
506;0.120555;0.0116574;0.00489043;0.0318446;0.000909847;0.238835;0.955339;0.011356;0.0348016;0.00648266;0.114868;2284;1;2;
507;0.0780831;0.00495696;0.00298295;0.0263201;0.000815924;0.140374;0.982619;0.00877163;0.029654;0.00535176;0.0833471;2284;1;9;
508;0.122014;0.00912021;0.00345089;0.032044;0.000961319;0.258817;0.948995;0.0123;0.0404247;0.00628555;0.120781;2284;1;2;
509;0.145687;0.00881787;0.00210862;0.0498402;0.00151437;0.230031;0.939295;0.0191079;0.0615334;0.0109265;0.191693;2284;1;29;
510;0.30418;0.0202787;0.00144848;0.0724239;0.00296938;0.362119;0.796663;0.036125;0.116602;0.0159333;0.347635;2284;1;14;
511;0.142469;0.0132436;0;0.0782576;0.00172568;0.341123;0.902972;0.0200179;0.0694285;0.0108357;0.190627;2284;-1;-1;
512;0.30418;0.0202787;0.00144848;0.0724239;0.00296938;0.362119;0.796663;0.036125;0.116602;0.0159333;0.347635;2284;1;14;
513;0.0791489;0.00426871;0.00213435;0.0253454;0.000835955;0.31126;0.942673;0.00887713;0.0275687;0.00471336;0.0818169;2284;1;4;
514;0.0535442;0.00233785;0.00226243;0.0165912;0.000399696;0.271492;0.957763;0.00751504;0.0221718;0.0122171;0.0716437;2284;1;26;
515;0.44735;0.0328057;0.00844995;0.149117;0.00382733;0.248528;0.646173;0.0495863;0.163531;0.0273381;0.516938;2284;1;10;
516;0.149502;0.013289;0.00166113;0.0516796;0.00155039;0.332226;0.904392;0.0184459;0.0633075;0.013289;0.204873;2284;1;88;
517;0.378965;0.0337516;0.00118427;0.106584;0.00396729;0.236853;0.651346;0.0590357;0.204878;0.040265;0.562526;2284;0;5;
518;0.378965;0.0337516;0.00118427;0.106584;0.00396729;0.236853;0.651346;0.0590357;0.204878;0.040265;0.562526;2284;0;5;
519;0.0973672;0.0131598;0.000456409;0.0486836;0.00108017;0.410768;0.88239;0.0151376;0.0549212;0.00745468;0.193213;2284;1;89;
520;0.229527;0.0132884;0.0159461;0.0555698;0.00935022;0.289929;0.893949;0.0241173;0.0765897;0.0161877;0.231943;2284;0;65;
521;0.419897;0.0412821;0.00613333;0.162769;0.0041518;0.188718;0.660513;0.0471512;0.162297;0.0245333;0.542564;2284;0;10;
522;0.29217;0.0334194;0.0012007;0.0840489;0.00368214;0.400233;0.760443;0.0398872;0.135679;0.0188109;0.384224;2284;0;3;
523;0.0935346;0.00601294;0.00454311;0.0360776;0.00109569;0.213793;0.96207;0.0133354;0.0474354;0.00801725;0.12694;2284;1;2;
524;0.183249;0.0133272;0.0047597;0.047597;0.00178489;0.214187;0.928142;0.0237676;0.0828189;0.0147551;0.221326;2284;1;20;
525;0.27717;0.0347362;0.00359961;0.0755917;0.00403156;0.395957;0.791913;0.0358629;0.117347;0.017998;0.341963;2284;-1;-1;
526;0.131322;0.00944876;0;0.0400371;0.00148938;0.304282;0.928861;0.0160181;0.056052;0.0104097;0.148938;2284;1;18;
527;0.201685;0.0154625;0;0.0537825;0.00197203;0.425778;0.851557;0.022387;0.0750715;0.0134456;0.208407;2284;-1;-1;
528;0.329946;0.0302119;0.0115282;0.166961;0.00298144;0.477031;0.636041;0.0396134;0.137146;0.0270317;0.457154;2284;-1;-1;
529;0.0645735;0.00372;0.00168453;0.018249;0.000547471;0.196528;0.975622;0.00700398;0.0225305;0.00400075;0.0666792;2284;-1;-1;
530;0.106444;0.00373994;0.00517838;0.0258919;0.000911011;0.201381;0.968549;0.00959055;0.0300154;0.00489069;0.0911011;2284;-1;-1;
531;0.221094;0.0154463;0.00545163;0.0636023;0.00212008;0.363442;0.848031;0.0302166;0.10661;0.0221094;0.287725;2284;1;12;
532;0.137435;0.00569852;0.00636894;0.0419009;0.00134083;0.201124;0.955341;0.0167235;0.0553092;0.00787737;0.150843;2284;1;83;
533;0.202228;0.0140436;0.0050557;0.0589831;0.00199419;0.337047;0.870704;0.0280201;0.098867;0.0202228;0.269637;2284;-1;-1;
534;0.221094;0.0154463;0.00545163;0.0636023;0.00212008;0.363442;0.848031;0.0302166;0.10661;0.0221094;0.287725;2284;1;12;
535;0.182468;0.0142896;0.00219841;0.0637538;0.00195658;0.373729;0.879362;0.0219408;0.0723276;0.0120912;0.208849;2284;-1;-1;
536;0.106447;0.00756333;0.0018208;0.0350154;0.0013586;0.336148;0.924407;0.0139761;0.0474809;0.00854376;0.131658;2284;1;1;
537;0.182468;0.0142896;0.00219841;0.0637538;0.00195658;0.373729;0.879362;0.0219408;0.0723276;0.0120912;0.208849;2284;-1;-1;
538;0.21004;0.0129255;0.0183112;0.0457779;0.0111752;0.376994;0.861701;0.0268355;0.0832081;0.0285439;0.245046;2284;0;53;
539;0.145186;0.0169384;0.00130296;0.0353659;0.00107959;0.4095;0.874841;0.0185252;0.0653339;0.00800387;0.199166;2284;0;32;
540;0.16276;0.0253182;0.000258349;0.0516698;0.00147259;0.387524;0.852552;0.0257026;0.0930057;0.0118841;0.289351;2284;1;22;
541;0.230019;0.0247057;0;0.0624743;0.00238538;0.283974;0.88032;0.0282997;0.0922916;0.0141987;0.278295;2284;-1;-1;
542;0.230019;0.0247057;0;0.0624743;0.00238538;0.283974;0.88032;0.0282997;0.0922916;0.0141987;0.278295;2284;-1;-1;
543;0.0926932;0.00442399;0.002212;0.0263333;0.000969065;0.3476;0.926932;0.0105147;0.0336013;0.00547733;0.0969065;2284;1;73;
544;0.0854547;0.00550708;0.00237374;0.0265859;0.000712122;0.0854547;0.987476;0.00947398;0.0306687;0.00541213;0.0921012;2284;1;31;
545;0.244661;0.0172315;0.00684;0.0526154;0.00252554;0.131538;0.920769;0.0262388;0.0855;0.0110492;0.252554;2284;0;78;
546;0.353972;0.0281569;0;0.0683809;0.00277546;0.321793;0.764258;0.0401038;0.133142;0.0213188;0.402241;2284;0;14;
547;0.191818;0.0143336;0.00231867;0.0590208;0.00196033;0.231867;0.92747;0.0210552;0.069771;0.0115934;0.200249;2284;1;20;
548;0.178899;0.0130285;0.00194455;0.0583366;0.00176954;0.233346;0.933385;0.0194238;0.0643647;0.0105006;0.184733;2284;0;20;
549;0.115492;0.00774325;0.00236235;0.03806;0.00116805;0.15749;0.971187;0.0130898;0.0412098;0.00708704;0.123367;2284;0;23;
550;0.0725547;0.0060292;0.00020438;0.0235036;0.000837956;0.245255;0.960584;0.0101928;0.0362774;0.00541606;0.0991241;2284;1;39;
551;0.223941;0.0204098;0.000283469;0.0538591;0.00215437;0.198428;0.907101;0.0282528;0.096096;0.0153073;0.27213;2284;1;25;
552;0.0725547;0.0060292;0.00020438;0.0235036;0.000837956;0.245255;0.960584;0.0101928;0.0362774;0.00541606;0.0991241;2284;1;39;
553;0.0646005;0.00470759;0.00178682;0.0164937;0.000563536;0.158065;0.982752;0.00685727;0.0225414;0.00377982;0.0646005;2284;1;19;
554;0.0648479;0.00389087;0.00184304;0.0157;0.000559739;0.157;0.982957;0.00681121;0.0223213;0.00375435;0.0641652;2284;1;19;
555;0.17215;0.00871648;0.00631945;0.0392242;0.00342122;0.0217912;0.958813;0.0217324;0.071911;0.0200479;0.207016;2284;-1;-1;
556;0.328696;0.0456522;0;0.136957;0.00465652;0.319565;0.730435;0.0454632;0.156587;0.021;0.456522;2284;-1;-1;
557;0.298914;0.0275088;0.00736455;0.10397;0.0104403;0.259925;0.779776;0.0431519;0.147291;0.0255593;0.446205;2284;1;90;
558;0.221146;0.0114569;0.00799321;0.0905898;0.00210488;0.186508;0.905898;0.0265876;0.089524;0.0162529;0.279763;2284;-1;-1;
559;0.0745426;0.00545946;0.000314969;0.0272973;0.000797921;0.220478;0.965904;0.0104722;0.0367464;0.00629938;0.10289;2284;0;85;
560;0.145235;0.0118263;0;0.0414956;0.00394209;0.248974;0.933652;0.0206806;0.0686753;0.0124487;0.19503;2284;-1;-1;
561;0.16204;0.0114674;0.00349008;0.05983;0.00284192;0.224362;0.922379;0.0248623;0.0912407;0.016204;0.244306;2284;-1;-1;
562;0.0804329;0.00668386;0.000113286;0.0283215;0.000872301;0.226572;0.962929;0.0112998;0.0402165;0.00668386;0.11102;2284;1;85;
563;0.155613;0.00550149;0.0064446;0.0361526;0.00130464;0.172904;0.958831;0.0156902;0.0504565;0.00785927;0.149326;2284;0;50;
564;0.159239;0.00891741;0.00382175;0.0350327;0.00125799;0.302555;0.923589;0.0159096;0.0506382;0.00891741;0.160832;2284;1;18;
565;0.159239;0.00891741;0.00382175;0.0350327;0.00125799;0.302555;0.923589;0.0159096;0.0506382;0.00891741;0.160832;2284;1;18;
566;0.0707343;0.0051817;0.00139824;0.0238523;0.000814267;0.172723;0.978766;0.00820847;0.025415;0.00427696;0.0764918;2284;0;19;
567;0.0871102;0.00435551;0.00506181;0.0306063;0.000965275;0.21189;0.965275;0.0117373;0.0391996;0.00800472;0.114185;2284;0;8;
568;0.0661165;0.00480847;0.00127725;0.0217884;0.000631112;0.187831;0.976721;0.00749957;0.0242678;0.00405715;0.0721271;2284;1;15;
569;0.0792686;0.0068104;0.000223292;0.0279115;0.000904331;0.189798;0.971319;0.0111361;0.0388528;0.00669875;0.108296;2284;1;8;
570;0.378533;0.0294961;0;0.127816;0.00270381;0.344121;0.639082;0.0489827;0.166161;0.0275297;0.53093;2284;0;122;
571;0.319352;0.00853713;0.0170743;0.0727237;0.00205523;0.221333;0.822094;0.0314707;0.100232;0.0167581;0.395237;2284;-1;-1;
572;0.17319;0.0142722;0.00481084;0.0416939;0.00211677;0.112253;0.962168;0.0160018;0.047948;0.0189226;0.163569;2284;-1;-1;
573;0.124827;0.00660006;0.00444787;0.0358699;0.00180784;0.344351;0.91827;0.0143115;0.0444787;0.0106175;0.13774;2284;1;1;
574;0.188926;0.0075164;0.00893843;0.0325034;0.000771955;0.426607;0.853213;0.0202183;0.0658193;0.0164548;0.219398;2284;-1;-1;
575;0.443478;0.0235893;0.0160407;0.169843;0.00386864;0.235893;0.660499;0.0471172;0.155217;0.0245328;0.50481;2284;1;10;
576;0.366776;0.0234566;0.00383836;0.14074;0.00290009;0.341187;0.725023;0.0425354;0.137754;0.0187653;0.426484;2284;-1;-1;
577;0.057738;0.00662289;0;0.019246;0.000498132;0.158496;0.973621;0.0112379;0.0403034;0.0106419;0.146043;2284;1;34;
578;0.154559;0.0112406;0.0016058;0.0501814;0.00228827;0.281016;0.923337;0.0200143;0.0650351;0.0132479;0.192696;2284;1;18;
579;0.365517;0.0226273;0.00957307;0.117488;0.00365517;0.174056;0.783252;0.0433756;0.141856;0.024803;0.430788;2284;0;36;
